"Distance [mm]","Ft [] - Time='0s'"
63.31164144024,-8498.39369257523
63.4244964160693,-8367.23869821137
63.5373513918986,-8223.60491729064
63.6502063677279,-8088.71459974044
63.7630613435572,-7947.7090590706
63.8759163193866,-7791.01068185372
63.9887712952159,-7637.70819543233
64.1016262710452,-7481.82513165672
64.2144812468745,-7318.48502047557
64.3273362227038,-7148.46030738278
64.4401911985331,-6981.78209128117
64.5530461743624,-6811.77083560484
64.6659011501917,-6639.32642967508
64.778756126021,-6458.78271903424
64.8916111018503,-6282.87321012027
65.0044660776796,-6108.99749432636
65.1173210535089,-5928.32042144641
65.2301760293382,-5749.73341853074
65.3430310051675,-5572.24627119205
65.4558859809968,-5393.10128353714
65.5687409568261,-5220.14934341128
65.6815959326554,-5047.96577725954
65.7944509084847,-4873.75141738151
65.9073058843141,-4705.15332046455
66.0201608601433,-4540.69929489277
66.1330158359727,-4375.59644992487
66.245870811802,-4212.94196640093
66.3587257876313,-4053.98179657049
66.4715807634606,-3900.84108735501
66.5844357392899,-3749.37887021429
66.6972907151192,-3602.18142511491
66.8101456909485,-3452.47895648052
66.9230006667778,-3319.43008880589
67.0358556426071,-3175.3887083786
67.1487106184364,-3044.78421237058
67.2615655942657,-2917.46234541556
67.374420570095,-2792.93306579216
67.4872755459243,-2672.23097488208
67.6001305217536,-2562.98388761803
67.7129854975829,-2447.05766313543
67.8258404734122,-2341.67687934045
67.9386954492415,-2236.18259402407
68.0515504250708,-2139.01775261014
68.1644054009002,-2046.93124392104
68.2772603767295,-1957.31968485519
68.3901153525588,-1873.95936158948
68.5029703283881,-1791.03701286008
68.6158253042174,-1715.56871501738
68.7286802800467,-1641.896063279
68.841535255876,-1579.49635166083
68.9543902317053,-1516.23086975866
69.0672452075346,-1458.447145463
69.1801001833639,-1403.25779786412
69.2929551591932,-1355.41518360719
69.4058101350225,-1306.39048299004
69.5186651108518,-1269.34794285624
69.6315200866811,-1236.8379667606
69.7443750625104,-1200.08980153731
69.8572300383397,-1169.59308012082
69.970085014169,-1149.90917527971
70.0829399899983,-1130.90136503948
70.1957949658276,-1116.23070167853
70.308649941657,-1098.01110437021
70.4215049174862,-1098.42161523149
70.5343598933156,-1091.12170607349
70.6472148691448,-1094.37869287871
70.7600698449742,-1100.02107688018
70.8729248208035,-1109.10406061828
70.9857797966328,-1119.37842258019
71.0986347724621,-1133.14819958669
71.2114897482914,-1153.64772539871
71.3243447241207,-1173.73858887637
71.43719969995,-1201.50906427574
71.5500546757793,-1228.175009381
71.6629096516086,-1261.39413456739
71.7757646274379,-1297.39310776737
71.8886196032672,-1331.29611946254
72.0014745790965,-1371.41880908934
72.1143295549258,-1411.38319963323
72.2271845307551,-1453.81942328723
72.3400395065844,-1500.94352495163
72.4528944824137,-1547.94162020579
72.565749458243,-1596.1260422826
72.6786044340723,-1647.02542197132
72.7914594099016,-1699.45975209835
72.904314385731,-1751.29827016969
73.0171693615603,-1805.62312480495
73.1300243373896,-1858.56869965217
73.2428793132189,-1913.80381197188
73.3557342890482,-1970.13425127109
73.4685892648775,-2026.49948399839
73.5814442407068,-2083.34345256651
73.6942992165361,-2134.54645426785
73.8071541923654,-2187.17134784417
73.9200091681947,-2240.57245233476
74.032864144024,-2290.87934183024
74.1457191198533,-2335.96145003305
74.2585740956826,-2388.61849954317
74.3714290715119,-2433.00521750466
74.4842840473412,-2475.81370471886
74.5971390231705,-2512.82818830913
74.7099939989998,-2552.36090661016
74.8228489748291,-2582.09800352736
74.9357039506584,-2616.28978955015
75.0485589264877,-2638.77109653064
75.1614139023171,-2662.21512404005
75.2742688781463,-2677.5822653405
75.3871238539757,-2689.9488938988
75.499978829805,-2694.0256579324
75.6128338056343,-2696.49611646478
75.7256887814636,-2692.18037554852
75.8385437572929,-2682.87635001227
75.9513987331222,-2666.43560651325
76.0642537089515,-2645.35934095478
76.1771086847808,-2617.66588737826
76.2899636606101,-2584.88569111427
76.4028186364394,-2548.78658209318
76.5156736122687,-2504.03236287243
76.628528588098,-2456.20049441842
76.7413835639273,-2405.02246158556
76.8542385397566,-2348.45568156357
76.9670935155859,-2290.70948377486
77.0799484914152,-2222.69113228276
77.1928034672445,-2154.84530344477
77.3056584430738,-2080.5273947326
77.4185134189031,-2011.47418602492
77.5313683947325,-1932.21774883427
77.6442233705618,-1851.48002961106
77.7570783463911,-1773.7028043699
77.8699333222204,-1689.89270677113
77.9827882980497,-1607.73417991905
78.095643273879,-1525.35672493701
78.2084982497083,-1443.46299258305
78.3213532255376,-1361.0609235567
78.4342082013669,-1276.50235685509
78.5470631771962,-1195.39301765794
78.6599181530255,-1112.68615200965
78.7727731288548,-1031.83122652931
78.8856281046841,-955.681621798925
78.9984830805134,-879.978577708959
79.1113380563427,-806.692209372659
79.224193032172,-735.081919416853
79.3370480080013,-667.039575709394
79.4499029838306,-599.080945862886
79.5627579596599,-536.254819619097
79.6756129354892,-476.316998463294
79.7884679113185,-419.535214770629
79.9013228871479,-367.032220097905
80.0141778629771,-314.911049176335
80.1270328388065,-267.598959608911
80.2398878146358,-224.016690914304
80.3527427904651,-184.762811871248
80.4655977662944,-145.870817663359
80.5784527421237,-110.740579541097
80.691307717953,-78.8135738360187
80.8041626937823,-49.049280823672
80.9170176696116,-22.4092414048891
81.0298726454409,2.51967131324571
81.1427276212702,25.7885358306954
81.2555825970995,43.9846674475
81.3684375729288,65.7399915548671
81.4812925487581,80.6070593790461
81.5941475245874,95.4520040445943
81.7070025004167,106.623256117946
81.819857476246,123.181248587232
81.9327124520753,130.775989730592
82.0455674279046,140.627583661068
82.158422403734,148.743378000193
82.2712773795633,156.210678478488
82.3841323553926,162.128476481945
82.4969873312219,167.268432332349
82.6098423070512,172.054781982293
82.7226972828805,175.612978846303
82.8355522587098,178.073896433028
82.9484072345391,181.299909704603
83.0612622103684,183.425789050396
83.1741171861977,184.108003844453
83.286972162027,184.902620544003
83.3998271378563,185.795572374399
83.5126821136856,188.402520980847
83.6255370895149,188.245085704601
83.7383920653442,187.442932489728
83.8512470411735,190.01098877712
83.9641020170028,189.257455011457
84.0769569928321,188.366803173147
84.1898119686614,188.291226409694
84.3026669444908,188.407388879366
84.41552192032,187.677057556762
84.5283768961494,187.043763422251
84.6412318719787,187.944257381296
84.754086847808,187.622616621883
84.8669418236373,187.565622671003
84.9797967994666,187.860782220534
85.0926517752959,188.882912944036
85.2055067511252,190.148072698068
85.3183617269545,192.15612871325
85.4312167027838,193.735437970545
85.5440716786131,195.965761928119
85.6569266544424,197.039761005029
85.7697816302717,201.542569539155
85.882636606101,203.914112011565
85.9954915819303,207.635652987777
86.1083465577596,213.591027869981
86.2212015335889,219.717061440996
86.3340565094182,225.147523057674
86.4469114852475,231.509103160959
86.5597664610768,239.167486988704
86.6726214369061,246.144194250296
86.7854764127354,256.206954119917
86.8983313885648,266.881156057734
87.0111863643941,277.870199508563
87.1240413402234,289.587415166824
87.2368963160527,303.529862033009
87.349751291882,318.435581180436
87.4626062677113,335.237094996884
87.5754612435406,352.786344789818
87.6883162193699,372.980223699691
87.8011711951992,394.462733741285
87.9140261710285,417.021415644714
88.0268811468578,442.910406862579
88.1397361226871,470.01422954252
88.2525910985164,498.289643487035
88.3654460743457,530.480308467428
88.478301050175,566.218200576418
88.5911560260043,603.489876332045
88.7040110018336,640.478469132298
88.8168659776629,683.353448322488
88.9297209534922,727.934438657983
89.0425759293216,778.071576315698
89.1554309051509,826.868011909771
89.2682858809802,878.324141762087
89.3811408568095,935.797659598895
89.4939958326388,995.225639503576
89.6068508084681,1057.26043059064
89.7197057842974,1120.71454500569
89.8325607601267,1189.78474302693
89.945415735956,1260.20761449481
90.0582707117853,1333.17237030431
90.1711256876146,1409.14933544455
90.2839806634439,1485.80274690031
90.3968356392732,1564.51941008202
90.5096906151025,1645.40713849018
90.6225455909318,1727.7979141624
90.7354005667611,1807.35319703844
90.8482555425904,1883.91315459825
90.9611105184197,1972.01729421273
91.073965494249,2057.3147645891
91.1868204700783,2137.05306571268
91.2996754459076,2217.43814979191
91.412530421737,2298.9154563249
91.5253853975663,2376.38845211592
91.6382403733956,2454.23320381324
91.7510953492249,2527.93003801586
91.8639503250542,2599.01943847055
91.9768053008835,2666.56197802356
92.0896602767128,2733.41201714842
92.2025152525421,2793.53311067402
92.3153702283714,2850.82947042584
92.4282252042007,2903.71943867225
92.54108018003,2952.20535433161
92.6539351558593,2996.72858622089
92.7667901316886,3037.53791888988
92.8796451075179,3069.50649254093
92.9925000833472,3097.73871481622
93.1053550591765,3118.89747377103
93.2182100350058,3133.45087841147
93.3310650108351,3143.23873645678
93.4439199866644,3147.7395066737
93.5567749624937,3145.46895599287
93.669629938323,3136.41458763029
93.7824849141524,3122.15946792857
93.8953398899817,3101.26715844791
94.008194865811,3075.51923759776
94.1210498416403,3047.48304605896
94.2339048174696,3021.16504261814
94.3467597932989,2977.72730100694
94.4596147691282,2936.38242929064
94.5724697449575,2887.83452420112
