"Distance [mm]","Bt [] - Time='0s'"
7.33557342890482,-0.0189937978821522
7.44842840473412,-0.0187483913879782
7.56128338056343,-0.0184836997314357
7.67413835639273,-0.018233050760538
7.78699333222204,-0.0179813924851161
7.89984830805134,-0.0177288008342478
8.01270328388065,-0.0174869931391074
8.12555825970995,-0.0172446267638794
8.23841323553926,-0.0170133977684167
8.35126821136856,-0.0167799695574114
8.46412318719787,-0.0165598308947718
8.57697816302717,-0.0163498253371468
8.68983313885647,-0.0161514435320976
8.80268811468578,-0.0159887594561794
8.91554309051508,-0.0158158233488272
9.02839806634439,-0.0156290911832346
9.14125304217369,-0.0154949941836855
9.254108018003,-0.0153613828230353
9.36696299383231,-0.0152295649578561
9.47981796966161,-0.0151170693597437
9.59267294549091,-0.0150152144386338
9.70552792132022,-0.0149317034003411
9.81838289714953,-0.0148520927132121
9.93123787297883,-0.0147818197179168
10.0440928488081,-0.0147323775550088
10.1569478246374,-0.0147078268205442
10.2698028004667,-0.0146851003343338
10.382657776296,-0.0146675603985691
10.4955127521254,-0.014669499315521
10.6083677279547,-0.0146747724712584
10.721222703784,-0.0146870576636683
10.8340776796133,-0.0147411722578465
10.9469326554426,-0.0147916037713945
11.0597876312719,-0.0148691304588892
11.1726426071012,-0.0149510222664852
11.2854975829305,-0.0150361012847311
11.3983525587598,-0.0151549652490015
11.5112075345891,-0.0152735392717768
11.6240625104184,-0.0154045217589496
11.7369174862477,-0.0155671646308972
11.849772462077,-0.0157382072487219
11.9626274379063,-0.0159112335410569
12.0754824137356,-0.0160925385922118
12.1883373895649,-0.0162942695709717
12.3011923653942,-0.0165112854075725
12.4140473412235,-0.0167385542589629
12.5269023170528,-0.0169645867547833
12.6397572928821,-0.0172139915760109
12.7526122687115,-0.0174649924875457
12.8654672445408,-0.0177321887346623
12.9783222203701,-0.0180176295586616
13.0911771961994,-0.0183041132234964
13.2040321720287,-0.0185987151881207
13.316887147858,-0.0189224483528843
13.4297421236873,-0.0192328076252681
13.5425970995166,-0.0195671117902598
13.6554520753459,-0.0199225158893528
13.7683070511752,-0.0202648859753778
13.8811620270045,-0.0206231252621123
13.9940170028338,-0.0209988610922752
14.1068719786631,-0.021378155223154
14.2197269544924,-0.0217743496060905
14.3325819303217,-0.0221836321424332
14.445436906151,-0.0226186296419441
14.5582918819803,-0.0230653041374065
14.6711468578096,-0.0235138910801387
14.7840018336389,-0.0239928131789707
14.8968568094682,-0.0244696540864681
15.0097117852975,-0.0249571654994386
15.1225667611269,-0.0254736622660517
15.2354217369562,-0.0259872283987668
15.3482767127855,-0.026517521212534
15.4611316886148,-0.0270668803419151
15.5739866644441,-0.0276044451299096
15.6868416402734,-0.0281961293999507
15.7996966161027,-0.0287650483734191
15.912551591932,-0.029352229494553
16.0254065677613,-0.0299482441677729
16.1382615435906,-0.0305525788406104
16.2511165194199,-0.0311749956774336
16.3639714952492,-0.031817242554809
16.4768264710785,-0.0324346651614177
16.5896814469078,-0.033099089113025
16.7025364227371,-0.0337346099290409
16.8153913985664,-0.034384870694904
16.9282463743957,-0.0350486740142974
17.041101350225,-0.0357297461886812
17.1539563260543,-0.0363923841116655
17.2668113018836,-0.0370825571361863
17.3796662777129,-0.0377275422535535
17.4925212535423,-0.0384144996624376
17.6053762293716,-0.0390819252798037
17.7182312052009,-0.0397264296574099
17.8310861810302,-0.0403818218357774
17.9439411568595,-0.0410349886938024
18.0567961326888,-0.0416861064750511
18.1696511085181,-0.042320011367897
18.2825060843474,-0.0429809235746213
18.3953610601767,-0.0435612893833252
18.508216036006,-0.044151595810555
18.6210710118353,-0.0447473020502374
18.7339259876646,-0.045344827370434
18.8467809634939,-0.0458838115933681
18.9596359393232,-0.0464184661817246
19.0724909151525,-0.0469016973802465
19.1853458909818,-0.0473610451912243
19.2982008668111,-0.0477994425668127
19.4110558426404,-0.0482147606205945
19.5239108184697,-0.0486065440901233
19.6367657942991,-0.0489274440908922
19.7496207701284,-0.0492012402901125
19.8624757459577,-0.0494462201668994
19.975330721787,-0.0496647406912683
20.0881856976163,-0.0498254509088839
20.2010406734456,-0.0499257688329881
20.3138956492749,-0.0499956835107586
20.4267506251042,-0.0500284836933245
20.5396056009335,-0.0500218393053371
20.6524605767628,-0.0499972762972376
20.7653155525921,-0.0498932585750177
20.8781705284214,-0.049766686237419
20.9910255042507,-0.0496293098626522
21.10388048008,-0.0494150302235593
21.2167354559093,-0.0491822402256757
21.3295904317386,-0.0489258397956657
21.4424454075679,-0.0486531552071442
21.5553003833972,-0.0483455630658446
21.6681553592265,-0.0480129076075453
21.7810103350558,-0.0476784377827069
21.8938653108851,-0.0473192166927339
22.0067202867145,-0.0469638757387818
22.1195752625438,-0.0465829969910227
22.2324302383731,-0.0461752025897406
22.3452852142024,-0.0457829201353816
22.4581401900317,-0.0453407315883083
22.570995165861,-0.0449237368893897
22.6838501416903,-0.0445100477572436
22.7967051175196,-0.0440988876595051
22.9095600933489,-0.0436425106995656
23.0224150691782,-0.0432386774431275
23.1352700450075,-0.0427852767059365
23.2481250208368,-0.0423646564877069
23.3609799966661,-0.041940032301214
23.4738349724954,-0.0415428129709401
23.5866899483247,-0.0411009266284616
23.699544924154,-0.040697788774859
23.8123998999833,-0.0403612418477187
23.9252548758126,-0.0399520725334924
24.0381098516419,-0.0395915734830597
24.1509648274712,-0.0392165434044524
24.2638198033005,-0.0388591939108537
24.3766747791299,-0.0385275349039199
24.4895297549592,-0.0381974683387864
24.6023847307885,-0.0378962251341573
24.7152397066178,-0.0375916877740772
24.8280946824471,-0.0373140929677029
24.9409496582764,-0.0370659766012799
25.0538046341057,-0.0368219754730884
25.166659609935,-0.036600403352058
25.2795145857643,-0.0363945757809225
25.3923695615936,-0.0362408153962332
25.5052245374229,-0.0360574056925891
25.6180795132522,-0.0359297315489621
25.7309344890815,-0.0358179977266818
25.8437894649108,-0.035738026247166
25.9566444407401,-0.0356739881259333
26.0694994165694,-0.0356370107025524
26.1823543923987,-0.0356000012439008
26.295209368228,-0.0356025852726113
26.4080643440573,-0.035620024155407
26.5209193198866,-0.0356481857976844
26.633774295716,-0.0356932619848247
26.7466292715453,-0.0357822965286732
26.8594842473746,-0.035876817093619
26.9723392232039,-0.035973834065194
27.0851941990332,-0.0361030918691382
27.1980491748625,-0.0362764141353465
27.3109041506918,-0.0364506444449866
27.4237591265211,-0.0366513226759203
27.5366141023504,-0.0368404234495926
27.6494690781797,-0.0371012841167171
27.762324054009,-0.0373394639966959
27.8751790298383,-0.0376220165736283
27.9880340056676,-0.0379163169727299
28.1008889814969,-0.0382196908504086
28.2137439573262,-0.0385625071310945
28.3265989331555,-0.038894596847454
28.4394539089848,-0.039314337533907
28.5523088848141,-0.0397264661132349
28.6651638606434,-0.0401543273895106
28.7780188364727,-0.0406077465209482
28.8908738123021,-0.0411092229991802
29.0037287881314,-0.0416154672732918
29.1165837639607,-0.0421703240036113
29.22943873979,-0.0427199895525091
29.3422937156193,-0.0432670903090693
29.4551486914486,-0.0438556382533502
29.5680036672779,-0.044472838641156
29.6808586431072,-0.0451107923321944
29.7937136189365,-0.0457819259886693
29.9065685947658,-0.0464322865638768
30.0194235705951,-0.0471261110200806
30.1322785464244,-0.0478490153106553
30.2451335222537,-0.0485694856469993
30.357988498083,-0.0493313974337681
30.4708434739123,-0.0501133952111863
30.5836984497416,-0.0509233211816987
30.6965534255709,-0.0516954656500632
30.8094084014002,-0.0525166307340281
30.9222633772295,-0.0533274993145759
31.0351183530588,-0.0541840761722332
31.1479733288881,-0.0550341811239366
31.2608283047174,-0.0559120766480396
31.3736832805468,-0.0567634959524138
31.4865382563761,-0.0576532525627666
31.5993932322054,-0.0585390972515681
31.7122482080347,-0.0594367004425286
31.825103183864,-0.0602969651271229
31.9379581596933,-0.0611757014606027
32.0508131355226,-0.0620659428817254
32.1636681113519,-0.0629950801839392
32.2765230871812,-0.0638671908038641
32.3893780630105,-0.0646998534664796
32.5022330388398,-0.0655482776599261
32.6150880146691,-0.0663911120876114
32.7279429904984,-0.0672324944388526
32.8407979663277,-0.0680745589484616
32.953652942157,-0.0688541196219988
33.0665079179863,-0.0696045096085703
33.1793628938156,-0.0702689445319094
33.2922178696449,-0.07094808236759
33.4050728454742,-0.0716242904160772
33.5179278213036,-0.072264411203273
33.6307827971329,-0.0728347545177368
33.7436377729622,-0.0733480973140384
33.8564927487915,-0.0738004031963439
33.9693477246208,-0.0742518961194598
34.0822027004501,-0.0746160305458171
34.1950576762794,-0.0749227529556807
34.3079126521087,-0.0751801572940224
34.420767627938,-0.0753780484066547
34.5336226037673,-0.0754678815610974
34.6464775795966,-0.0755476949006791
34.7593325554259,-0.0755752832404559
34.8721875312552,-0.0755786314041239
34.9850425070845,-0.0755456742677276
35.0978974829138,-0.075373699969943
35.2107524587431,-0.0751753756089159
35.3236074345724,-0.0749450714535776
35.4364624104017,-0.0746655808691417
35.549317386231,-0.0743484178461191
35.6621723620603,-0.0740442682877855
35.7750273378896,-0.0736266945820757
35.8878823137189,-0.0732656784517337
36.0007372895483,-0.0727946939623651
36.1135922653776,-0.072321191671249
36.2264472412069,-0.0717507064521104
36.3393022170362,-0.0712186015144788
36.4521571928655,-0.0707007254992883
36.5650121686948,-0.0700631267359637
36.6778671445241,-0.0694886187652548
36.7907221203534,-0.0688581979729473
36.9035770961827,-0.0681502726610188
37.016432072012,-0.0675430199472711
37.1292870478413,-0.0668466525212046
37.2421420236706,-0.0661787907648807
37.3549969994999,-0.0654850468979703
37.4678519753292,-0.0647782083582396
37.5807069511585,-0.0640813031351696
37.6935619269878,-0.0634100552116552
37.8064169028171,-0.0627789135881132
37.9192718786464,-0.0620540222445213
38.0321268544757,-0.0613504029855312
38.144981830305,-0.0607276500707403
38.2578368061344,-0.0600325531831071
38.3706917819637,-0.0593970853333887
38.483546757793,-0.0587841338665879
38.5964017336223,-0.0581203158460646
38.7092567094516,-0.057538164299625
38.8221116852809,-0.0569137568985379
38.9349666611102,-0.0563422327552366
39.0478216369395,-0.0558087622262616
39.1606766127688,-0.0553440682009612
39.2735315885981,-0.0547767845126182
39.3863865644274,-0.0543357889468994
39.4992415402567,-0.0538686553425027
39.612096516086,-0.053464586257705
39.7249514919153,-0.0531063731985501
39.8378064677446,-0.0526786699136586
39.9506614435739,-0.052374517369917
40.0635164194032,-0.0520512631266005
40.1763713952325,-0.0518239754275472
40.2892263710618,-0.0515060822010887
40.4020813468911,-0.0513244060299941
40.5149363227205,-0.0510852266338834
40.6277912985498,-0.0509486881159062
40.7406462743791,-0.0507931333030924
40.8535012502084,-0.0506672629599505
40.9663562260377,-0.0505693970685341
41.079211201867,-0.0505259000568888
41.1920661776963,-0.0505231470736206
41.3049211535256,-0.0504747320036226
41.4177761293549,-0.0504688374422784
41.5306311051842,-0.0505317938739583
41.6434860810135,-0.0506268819854244
41.7563410568428,-0.0507145023685047
41.8691960326721,-0.0508022078535675
41.9820510085014,-0.0510388523452419
42.0949059843307,-0.0512697898233261
42.20776096016,-0.0514413494065617
42.3206159359893,-0.051720928239299
42.4334709118186,-0.0520249613178405
42.5463258876479,-0.0522907255043121
42.6591808634772,-0.0526974732183655
42.7720358393066,-0.0530876246691864
42.8848908151359,-0.0535177599399715
42.9977457909652,-0.0539078641362758
43.1106007667945,-0.0544473645181422
43.2234557426238,-0.0549161618314123
43.3363107184531,-0.0554650933333314
43.4491656942824,-0.0560229026361522
43.5620206701117,-0.0565805768221879
43.674875645941,-0.0572229423730971
43.7877306217703,-0.057866175978636
43.9005855975996,-0.0585368876538703
44.0134405734289,-0.0592252942927247
44.1262955492582,-0.0599938586636397
44.2391505250875,-0.0607308996577623
44.3520055009168,-0.0615610175878729
44.4648604767461,-0.0623417016808193
44.5777154525754,-0.0631629563615403
44.6905704284047,-0.0640024218812061
44.803425404234,-0.0649150853054643
44.9162803800633,-0.0657816681991495
45.0291353558926,-0.0667340484198692
45.141990331722,-0.0676784917011579
45.2548453075513,-0.0686801299288249
45.3677002833806,-0.0696035057686621
45.4805552592099,-0.070619933887775
45.5934102350392,-0.071607745823756
45.7062652108685,-0.0726541985935493
45.8191201866978,-0.0736202900320333
45.9319751625271,-0.0746691392512071
46.0448301383564,-0.0757006406493996
46.1576851141857,-0.0767411192099462
46.270540090015,-0.0777490608428949
46.3833950658443,-0.0787848648948661
46.4962500416736,-0.0797277811595577
46.6091050175029,-0.0807356126353078
46.7219599933322,-0.0817269480162628
46.8348149691615,-0.0827212942746235
46.9476699449908,-0.0836583216851004
47.0605249208201,-0.0846019525263403
47.1733798966494,-0.0854925389073436
47.2862348724787,-0.0863599974058525
47.399089848308,-0.0871633600509509
47.5119448241374,-0.0879896348207361
47.6247997999667,-0.0886499566068435
47.737654775796,-0.0893852400805679
47.8505097516253,-0.090033893673239
47.9633647274546,-0.0906222237367608
48.0762197032839,-0.0911219321386083
48.1890746791132,-0.091546075184508
48.3019296549425,-0.0919358258601151
48.4147846307718,-0.0922527438465395
48.5276396066011,-0.0924902623182719
48.6404945824304,-0.0926774196886372
48.7533495582597,-0.0928134961734516
48.866204534089,-0.0928440785796878
48.9790595099183,-0.0929048487530625
49.0919144857476,-0.0927750147703321
49.2047694615769,-0.0926491494365482
49.3176244374062,-0.0924292068244272
49.4304794132355,-0.09212517778018
49.5433343890648,-0.0918236972869604
49.6561893648941,-0.0914697807886178
49.7690443407235,-0.0910072246627271
49.8818993165528,-0.0905479088356948
49.9947542923821,-0.0899834327413327
50.1076092682114,-0.0894026234107585
50.2204642440407,-0.0888192216189646
50.33331921987,-0.088132933709303
50.4461741956993,-0.0874134770367453
50.5590291715286,-0.0866725116907541
50.6718841473579,-0.0859484421447255
50.7847391231872,-0.0851058758780167
50.8975940990165,-0.0841797762452122
51.0104490748458,-0.0832874149987851
51.1233040506751,-0.0824375149400275
51.2361590265044,-0.0814838948996218
51.3490140023337,-0.0805204549264279
51.461868978163,-0.0795493522206979
51.5747239539923,-0.0785631130433968
51.6875789298216,-0.0775514036763375
51.8004339056509,-0.076557926209082
51.9132888814802,-0.0755618341261128
52.0261438573095,-0.0745713462225794
52.1389988331389,-0.0736161735293607
52.2518538089682,-0.0725998046586369
52.3647087847975,-0.0716063391851133
52.4775637606268,-0.0706027097573507
52.5904187364561,-0.0696579672692066
52.7032737122854,-0.0687010985829397
52.8161286881147,-0.0677419750312683
52.928983663944,-0.0668341223390305
53.0418386397733,-0.0659294403162637
53.1546936156026,-0.0650775765537723
53.2675485914319,-0.0642313986888781
53.3804035672612,-0.0633520113064741
53.4932585430905,-0.0625792322994249
53.6061135189198,-0.0617936053753935
53.7189684947491,-0.0610601397841205
53.8318234705784,-0.060378569216351
53.9446784464077,-0.0596933328749798
54.057533422237,-0.0590401685211689
54.1703883980663,-0.0583979528622993
54.2832433738956,-0.0578163377176992
54.3960983497249,-0.0572461408020385
54.5089533255543,-0.0567221512071458
54.6218083013836,-0.0562217771081293
54.7346632772129,-0.0557699484981328
54.8475182530422,-0.0553154813731328
54.9603732288715,-0.0549274720921473
55.0732282047008,-0.054598340384779
55.1860831805301,-0.0542106297678332
55.2989381563594,-0.0539099514226826
55.4117931321887,-0.053678326224694
55.524648108018,-0.0533858723040193
55.6375030838473,-0.0531842995631491
55.7503580596766,-0.0530501482332101
55.8632130355059,-0.0529094908457992
55.9760680113352,-0.052725824341771
56.0889229871645,-0.0526782645095378
56.2017779629938,-0.0526232602757621
56.3146329388231,-0.0527025808798895
56.4274879146524,-0.052604474572915
56.5403428904817,-0.0526809361964129
56.653197866311,-0.0528033961113826
56.7660528421404,-0.0529631059793925
56.8789078179697,-0.0531158517994762
56.991762793799,-0.0532672283492775
57.1046177696283,-0.0535640896040328
57.2174727454576,-0.0538164263920893
57.3303277212869,-0.0540769624129013
57.4431826971162,-0.0544571109383971
57.5560376729455,-0.0548241628844918
57.6688926487748,-0.0552100946406544
57.7817476246041,-0.0556759033791087
57.8946026004334,-0.056134770010568
58.0074575762627,-0.0565862529045092
58.120312552092,-0.0570983899630976
58.2331675279213,-0.0576960551134324
58.3460225037506,-0.0582455436108804
58.4588774795799,-0.0588885912978361
58.5717324554092,-0.0595233453220219
58.6845874312385,-0.0602002170542004
58.7974424070678,-0.0609214562776244
58.9102973828971,-0.0616242002323072
59.0231523587264,-0.06233817331902
59.1360073345558,-0.0631241189074828
59.2488623103851,-0.0638738001606115
59.3617172862144,-0.0646971460649982
59.4745722620437,-0.0655307595080272
59.587427237873,-0.0664255209375747
59.7002822137023,-0.0671924475295786
59.8131371895316,-0.0680980093471349
59.9259921653609,-0.0689646014163205
60.0388471411902,-0.0698159354362162
60.1517021170195,-0.0707248401081197
60.2645570928488,-0.0716285783392059
60.3774120686781,-0.0724635637735032
60.4902670445074,-0.0733770838430701
60.6031220203367,-0.0741582895763672
60.715976996166,-0.0750604415504288
60.8288319719953,-0.0758814685240356
60.9416869478246,-0.0767060666151881
61.0545419236539,-0.0775557869869339
61.1673968994833,-0.0783291888713243
61.2802518753126,-0.0790540398912984
61.3931068511419,-0.0797970797363318
61.5059618269712,-0.0804374963359028
61.6188168028005,-0.0810486261918784
61.7316717786298,-0.0816345817769669
61.8445267544591,-0.0821396899146872
61.9573817302884,-0.0826028616159685
62.0702367061177,-0.0829830255978222
62.183091681947,-0.0832816639441496
62.2959466577763,-0.0835178992542464
62.4088016336056,-0.0837063436291242
62.5216566094349,-0.0838016746326731
62.6345115852642,-0.0838087578705502
62.7473665610935,-0.0837529611180825
62.8602215369228,-0.0835843142552256
62.9730765127521,-0.0834950757898369
63.0859314885814,-0.0831751178553474
63.1987864644107,-0.0828147123892137
63.31164144024,-0.0824452163683687
63.4244964160693,-0.0819408326543992
63.5373513918986,-0.0812989252855422
63.6502063677279,-0.0806820841737047
63.7630613435572,-0.0800191326917901
63.8759163193866,-0.0791991217711522
63.9887712952159,-0.0783818591843463
64.1016262710452,-0.0774955434378054
64.2144812468745,-0.0765211166291613
64.3273362227038,-0.0754663887350732
64.4401911985331,-0.0743942542533084
64.5530461743624,-0.0732779628026619
64.6659011501917,-0.0720914447607965
64.778756126021,-0.0707995234042379
64.8916111018503,-0.0695053189799071
65.0044660776796,-0.068213748083259
65.1173210535089,-0.0668008131677293
65.2301760293382,-0.0653590706160281
65.3430310051675,-0.0639151251534911
65.4558859809968,-0.0624109962884906
65.5687409568261,-0.0609256690483224
65.6815959326554,-0.0593994352292907
65.7944509084847,-0.0578269423905274
65.9073058843141,-0.0562794256353855
66.0201608601433,-0.0547778379105528
66.1330158359727,-0.053196376669752
66.245870811802,-0.0516051558797343
66.3587257876313,-0.0500325020797695
66.4715807634606,-0.0484939211316221
66.5844357392899,-0.046952552365464
66.6972907151192,-0.0454377075141326
66.8101456909485,-0.0438490257427724
66.9230006667778,-0.0424432552040891
67.0358556426071,-0.040877987438847
67.1487106184364,-0.0394681571044243
67.2615655942657,-0.0380524294963446
67.374420570095,-0.0366677807760716
67.4872755459243,-0.035315839133582
67.6001305217536,-0.034075138757947
67.7129854975829,-0.0327362063347242
67.8258404734122,-0.0315278633566125
67.9386954492415,-0.0302934840423977
68.0515504250708,-0.0291458121883458
68.1644054009002,-0.0280660771654314
68.2772603767295,-0.0269999103325185
68.3901153525588,-0.0260006449003915
68.5029703283881,-0.0250027038476655
68.6158253042174,-0.0240901575477323
68.7286802800467,-0.0231947673506523
68.841535255876,-0.0224468516531357
68.9543902317053,-0.0216741233627134
69.0672452075346,-0.0209732140608894
69.1801001833639,-0.0203022233662151
69.2929551591932,-0.0197263098503243
69.4058101350225,-0.0191303060226084
69.5186651108518,-0.0187002938188141
69.6315200866811,-0.0183316174887153
69.7443750625104,-0.017891668653073
69.8572300383397,-0.0175519964552352
69.970085014169,-0.0173611790567657
70.0829399899983,-0.0171768436848247
70.1957949658276,-0.0170615666722038
70.308649941657,-0.0168873157351175
70.4215049174862,-0.0170051172990011
70.5343598933156,-0.0169923638488583
70.6472148691448,-0.0171556372451194
70.7600698449742,-0.0173580991753894
70.8729248208035,-0.0176103234464446
70.9857797966328,-0.0178911870249245
71.0986347724621,-0.0182334905237907
71.2114897482914,-0.018691065177721
71.3243447241207,-0.0191468287323047
71.43719969995,-0.0197348434407579
71.5500546757793,-0.0203196999802154
71.6629096516086,-0.0210185647004703
71.7757646274379,-0.0217744262722734
71.8886196032672,-0.0225044020497997
72.0014745790965,-0.0233552481788145
72.1143295549258,-0.0242352698125826
72.2271845307551,-0.0251417551243463
72.3400395065844,-0.0261744065423815
72.4528944824137,-0.0272043120163668
72.565749458243,-0.0282731412200412
72.6786044340723,-0.029429933489975
72.7914594099016,-0.0306315972257398
72.904314385731,-0.031839558607863
73.0171693615603,-0.0331204971246537
73.1300243373896,-0.0344124764774223
73.2428793132189,-0.0357729408870668
73.3557342890482,-0.0371853900739689
73.4685892648775,-0.0386372021082829
73.5814442407068,-0.0401213964591597
73.6942992165361,-0.0415606224803887
73.8071541923654,-0.0430715965628065
73.9200091681947,-0.0446198056337524
74.032864144024,-0.046186153973564
74.1457191198533,-0.047700207402464
74.2585740956826,-0.0493592813269891
74.3714290715119,-0.0509792241768317
74.4842840473412,-0.0526051621069243
74.5971390231705,-0.0541885629327316
74.7099939989998,-0.0558580860585738
74.8228489748291,-0.0574275585670753
74.9357039506584,-0.059146762250794
75.0485589264877,-0.0607322319363253
75.1614139023171,-0.0623158497268762
75.2742688781463,-0.0639128238189193
75.3871238539757,-0.0654877424170263
75.499978829805,-0.0669686041183832
75.6128338056343,-0.0684917323104279
75.7256887814636,-0.069941734642897
75.8385437572929,-0.0713575841925923
75.9513987331222,-0.0727228152128145
76.0642537089515,-0.0740237950688157
76.1771086847808,-0.0752184069184764
76.2899636606101,-0.0764136813837912
76.4028186364394,-0.0775048532884773
76.5156736122687,-0.0785726105439227
76.628528588098,-0.0795170231601804
76.7413835639273,-0.080396659727035
76.8542385397566,-0.0812164739803747
76.9670935155859,-0.0820556066450481
77.0799484914152,-0.0827861961891609
77.1928034672445,-0.0833398224513596
77.3056584430738,-0.0838367647817123
77.4185134189031,-0.0843527485185613
77.5313683947325,-0.0847045324308669
77.6442233705618,-0.0849869274205644
77.7570783463911,-0.0852197719284178
77.8699333222204,-0.0853020402738907
77.9827882980497,-0.0854159634954713
78.095643273879,-0.0854165552813532
78.2084982497083,-0.0853717074257619
78.3213532255376,-0.0852657281532483
78.4342082013669,-0.0849679972390537
78.5470631771962,-0.0847360773149149
78.6599181530255,-0.0843848334341396
78.7727731288548,-0.0839308073167818
78.8856281046841,-0.0834685501475699
78.9984830805134,-0.0829552637557612
79.1113380563427,-0.0823804500288915
79.224193032172,-0.0816862721676992
79.3370480080013,-0.0809862261023309
79.4499029838306,-0.0802275371079135
79.5627579596599,-0.079406376518438
79.6756129354892,-0.0785553404937715
79.7884679113185,-0.0776552488084122
79.9013228871479,-0.0768097912270265
80.0141778629771,-0.0759344999837382
80.1270328388065,-0.0749957675834599
80.2398878146358,-0.0740431620444435
80.3527427904651,-0.0730153549925833
80.4655977662944,-0.0720455490410041
80.5784527421237,-0.0710693663403481
80.691307717953,-0.0701098351219372
80.8041626937823,-0.0691274585896242
80.9170176696116,-0.0681733052894277
81.0298726454409,-0.0671728701339999
81.1427276212702,-0.0662208098788665
81.2555825970995,-0.0652720852460825
81.3684375729288,-0.0644203631416126
81.4812925487581,-0.063493496413771
81.5941475245874,-0.0625987184436153
81.7070025004167,-0.0617297024705916
81.819857476246,-0.0608937409899191
81.9327124520753,-0.0601050359247099
82.0455674279046,-0.0592753670771298
82.158422403734,-0.0585252467082671
82.2712773795633,-0.0577913811798931
82.3841323553926,-0.0570792365142435
82.4969873312219,-0.0564349417107718
82.6098423070512,-0.0557859495605337
82.7226972828805,-0.055185980138749
82.8355522587098,-0.0545930970612529
82.9484072345391,-0.0540493244524004
83.0612622103684,-0.0535021298458701
83.1741171861977,-0.0530847236606188
83.286972162027,-0.0526247081318547
83.3998271378563,-0.0522096641724976
83.5126821136856,-0.0517914178121915
83.6255370895149,-0.0514649175274379
83.7383920653442,-0.0511463879034201
83.8512470411735,-0.0508533430241838
83.9641020170028,-0.0506365811616042
84.0769569928321,-0.0503416804621016
84.1898119686614,-0.0501757885539979
84.3026669444908,-0.0500575627960134
84.41552192032,-0.0499511316894523
84.5283768961494,-0.0498693179953159
84.6412318719787,-0.049886480933174
84.754086847808,-0.049904263314795
84.8669418236373,-0.0499498493684052
84.9797967994666,-0.050045738594317
85.0926517752959,-0.0501777079933437
85.2055067511252,-0.0503240589199057
85.3183617269545,-0.0505274519895753
85.4312167027838,-0.050771758557464
85.5440716786131,-0.0510029279437227
85.6569266544424,-0.0513313895588802
85.7697816302717,-0.0516537452104976
85.882636606101,-0.0520069511333939
85.9954915819303,-0.0524074306361921
86.1083465577596,-0.0528332101406309
86.2212015335889,-0.0533238940001442
86.3340565094182,-0.0538047794534166
86.4469114852475,-0.0543337770000854
86.5597664610768,-0.0549120193783984
86.6726214369061,-0.0555279262061939
86.7854764127354,-0.0561405108313397
86.8983313885648,-0.0567890339239843
87.0111863643941,-0.0574828134930225
87.1240413402234,-0.058153216552194
87.2368963160527,-0.0589123178030047
87.349751291882,-0.0596979857877978
87.4626062677113,-0.0604706728323019
87.5754612435406,-0.0613213907755833
87.6883162193699,-0.062182117482665
87.8011711951992,-0.062975411694656
87.9140261710285,-0.0638894827956057
88.0268811468578,-0.0647856485314163
88.1397361226871,-0.0657241882161325
88.2525910985164,-0.0666737693905869
