"Distance [mm]","Br [] - Time='0s'"
13.9940170028338,0.470353644884211
14.1068719786631,0.470472748927055
14.2197269544924,0.470587708444191
14.3325819303217,0.470706090676348
14.445436906151,0.47080240244573
14.5582918819803,0.47089853923601
14.6711468578096,0.470948588835095
14.7840018336389,0.47101255397902
14.8968568094682,0.471089243327856
15.0097117852975,0.4711397988273
15.1225667611269,0.471182210101034
15.2354217369562,0.471212466943395
15.3482767127855,0.471229711785445
15.4611316886148,0.471231954316755
15.5739866644441,0.471237353130479
15.6868416402734,0.471211660257942
15.7996966161027,0.471159823184213
15.912551591932,0.471136116115321
16.0254065677613,0.471030550760334
16.1382615435906,0.47096465275973
16.2511165194199,0.470864034261968
16.3639714952492,0.4707428088541
16.4768264710785,0.470579532112567
16.5896814469078,0.470438955727208
16.7025364227371,0.47023390706388
16.8153913985664,0.470025571849547
16.9282463743957,0.469806842799291
17.041101350225,0.469537369988062
17.1539563260543,0.469283902673348
17.2668113018836,0.469003282199188
17.3796662777129,0.468667431077744
17.4925212535423,0.468325565843508
17.6053762293716,0.467932230822368
17.7182312052009,0.46750179947833
17.8310861810302,0.467058767083758
17.9439411568595,0.466571986981035
18.0567961326888,0.466049667465269
18.1696511085181,0.465555206744007
18.2825060843474,0.465004339198814
18.3953610601767,0.464371460846804
18.508216036006,0.463767929050991
18.6210710118353,0.463081241791796
18.7339259876646,0.462427836704987
18.8467809634939,0.461713210356019
18.9596359393232,0.460977316865674
19.0724909151525,0.46024485314511
19.1853458909818,0.459433793357319
19.2982008668111,0.458622337210204
19.4110558426404,0.457762739959972
19.5239108184697,0.456900202892345
19.6367657942991,0.456022074717027
19.7496207701284,0.455141844111886
19.8624757459577,0.454249475421515
19.975330721787,0.453345013397305
20.0881856976163,0.452445506556636
20.2010406734456,0.451550922492523
20.3138956492749,0.450674254597524
20.4267506251042,0.44979759942136
20.5396056009335,0.448897313985646
20.6524605767628,0.447991388729699
20.7653155525921,0.447159351547397
20.8781705284214,0.446324885595157
20.9910255042507,0.445482619948239
21.10388048008,0.444705102763044
21.2167354559093,0.443915392037979
21.3295904317386,0.443190190603796
21.4424454075679,0.442413174664007
21.5553003833972,0.441721530927707
21.6681553592265,0.44103167858271
21.7810103350558,0.440385240231656
21.8938653108851,0.439772122786432
22.0067202867145,0.439194886834639
22.1195752625438,0.438653299283659
22.2324302383731,0.438099832039758
22.3452852142024,0.437621798886325
22.4581401900317,0.437139336779956
22.570995165861,0.436726070723453
22.6838501416903,0.436304401154919
22.7967051175196,0.435977415409455
22.9095600933489,0.435606961875802
23.0224150691782,0.435292222026518
23.1352700450075,0.43501507984055
23.2481250208368,0.434768711839845
23.3609799966661,0.434549940966038
23.4738349724954,0.434334029099924
23.5866899483247,0.434181792859224
23.699544924154,0.434064327545233
23.8123998999833,0.43385909617294
23.9252548758126,0.433817693028298
24.0381098516419,0.433752759752474
24.1509648274712,0.433706423262255
24.2638198033005,0.433714443162287
24.3766747791299,0.433717115729985
24.4895297549592,0.433742134231917
24.6023847307885,0.433802510514982
24.7152397066178,0.433852684183877
24.8280946824471,0.433917220773313
24.9409496582764,0.434003927075119
25.0538046341057,0.434114059147345
25.166659609935,0.434231271746955
25.2795145857643,0.434354306373811
25.3923695615936,0.434486159746341
25.5052245374229,0.434637819742278
25.6180795132522,0.434799116171346
25.7309344890815,0.434971896430736
25.8437894649108,0.435113607787234
25.9566444407401,0.43531426125799
26.0694994165694,0.435516143141682
26.1823543923987,0.435730706034941
26.295209368228,0.435923195363292
26.4080643440573,0.436142100436861
26.5209193198866,0.436379996233855
26.633774295716,0.436598581401967
26.7466292715453,0.436828195305342
26.8594842473746,0.437062816864511
26.9723392232039,0.437308503714024
27.0851941990332,0.437522427977518
27.1980491748625,0.437775720254221
27.3109041506918,0.438023020467746
27.4237591265211,0.438275777681434
27.5366141023504,0.438508631487912
27.6494690781797,0.438723191378988
27.762324054009,0.438966400923326
27.8751790298383,0.439163295868607
27.9880340056676,0.439404103596965
28.1008889814969,0.439677046049691
28.2137439573262,0.439879433532479
28.3265989331555,0.440120597104236
28.4394539089848,0.440279985180386
28.5523088848141,0.440485078045861
28.6651638606434,0.440649176897406
28.7780188364727,0.440819510203988
28.8908738123021,0.440955526339096
29.0037287881314,0.441099390043563
29.1165837639607,0.441235603889448
29.22943873979,0.441371049454577
29.3422937156193,0.441479499486903
29.4551486914486,0.44156330896035
29.5680036672779,0.441656696629477
29.6808586431072,0.441704977568821
29.7937136189365,0.441751142754745
29.9065685947658,0.441774186996821
30.0194235705951,0.44176457901527
30.1322785464244,0.441748132190069
30.2451335222537,0.441734877203799
30.357988498083,0.441643524559202
30.4708434739123,0.44155518224403
30.5836984497416,0.441473347399685
30.6965534255709,0.441282473044098
30.8094084014002,0.441094752718281
30.9222633772295,0.440899140261978
31.0351183530588,0.440670185207988
31.1479733288881,0.440396833779605
31.2608283047174,0.440132912758906
31.3736832805468,0.439787805924165
31.4865382563761,0.439409801279985
31.5993932322054,0.438993594472023
31.7122482080347,0.43854920740976
31.825103183864,0.438034991242659
31.9379581596933,0.437471353388332
32.0508131355226,0.436898942171289
32.1636681113519,0.436300052056531
32.2765230871812,0.435661145840537
32.3893780630105,0.434912009973251
32.5022330388398,0.434157804460919
32.6150880146691,0.433353379680491
32.7279429904984,0.432503853577854
32.8407979663277,0.431630999119036
32.953652942157,0.430689922877291
33.0665079179863,0.429787298842631
33.1793628938156,0.428768102728568
33.2922178696449,0.427725232892664
33.4050728454742,0.426589501049197
33.5179278213036,0.425473805688223
33.6307827971329,0.424315240494637
33.7436377729622,0.423106948737054
33.8564927487915,0.421887573930649
33.9693477246208,0.420644742958685
34.0822027004501,0.419391355443823
34.1950576762794,0.418138009984816
34.3079126521087,0.416898981137671
34.420767627938,0.415595900046925
34.5336226037673,0.414281106545428
34.6464775795966,0.413097441147148
34.7593325554259,0.411812647573762
34.8721875312552,0.410474325349799
34.9850425070845,0.409130969180341
35.0978974829138,0.408010096507628
35.2107524587431,0.406771231652081
35.3236074345724,0.405514292059701
35.4364624104017,0.404380782444558
35.549317386231,0.403163660774154
35.6621723620603,0.402025759838036
35.7750273378896,0.400898703422
35.8878823137189,0.399855168528618
36.0007372895483,0.398802340956148
36.1135922653776,0.397819350681665
36.2264472412069,0.396818723426561
36.3393022170362,0.395883561845681
36.4521571928655,0.395017981878921
36.5650121686948,0.394099929648807
36.6778671445241,0.393318991594025
36.7907221203534,0.392551892301482
36.9035770961827,0.391755118804337
37.016432072012,0.391098693256484
37.1292870478413,0.390459609628847
37.2421420236706,0.389807866748209
37.3549969994999,0.389233408552131
37.4678519753292,0.388695327083645
37.5807069511585,0.38824081021264
37.6935619269878,0.387761718624045
37.8064169028171,0.387345731299708
37.9192718786464,0.387033709469233
38.0321268544757,0.386729640379858
38.144981830305,0.386404058137246
38.2578368061344,0.386176462951737
38.3706917819637,0.385936937914466
38.483546757793,0.385804339665728
38.5964017336223,0.38566951876696
38.7092567094516,0.385573083782614
38.8221116852809,0.385502522810839
38.9349666611102,0.385424180521661
39.0478216369395,0.385400059500869
39.1606766127688,0.385450037898674
39.2735315885981,0.385434925479942
39.3863865644274,0.385506731749934
39.4992415402567,0.385572985544682
39.612096516086,0.385659213742101
39.7249514919153,0.385800199631204
39.8378064677446,0.385903984935458
39.9506614435739,0.386041420186908
40.0635164194032,0.386173292471821
40.1763713952325,0.386384545829568
40.2892263710618,0.386558629590481
40.4020813468911,0.386782707747403
40.5149363227205,0.387001896787583
40.6277912985498,0.387241929406228
40.7406462743791,0.387474340195635
40.8535012502084,0.387706786499508
40.9663562260377,0.387972621815976
41.079211201867,0.388222873337181
41.1920661776963,0.388521552165457
41.3049211535256,0.388805062857024
41.4177761293549,0.389046691549265
41.5306311051842,0.389277260410562
41.6434860810135,0.38967652305126
41.7563410568428,0.389875177377413
41.8691960326721,0.390084488443746
41.9820510085014,0.390476037453846
42.0949059843307,0.390696203787365
42.20776096016,0.390920194615475
42.3206159359893,0.391305422737317
42.4334709118186,0.391514860065262
42.5463258876479,0.39180992775614
42.6591808634772,0.3920298561707
42.7720358393066,0.392260929771899
42.8848908151359,0.392438464794792
42.9977457909652,0.392702791841164
43.1106007667945,0.392889319118327
43.2234557426238,0.393049062811265
43.3363107184531,0.393249948588791
43.4491656942824,0.393435286598121
43.5620206701117,0.393533953616863
43.674875645941,0.393639774032767
43.7877306217703,0.393740643361533
43.9005855975996,0.393804597114016
44.0134405734289,0.393822946634601
44.1262955492582,0.393897035003915
44.2391505250875,0.393907444354519
44.3520055009168,0.393804194232703
44.4648604767461,0.393766696420575
44.5777154525754,0.393697751199507
44.6905704284047,0.39359072163874
44.803425404234,0.393366802258046
44.9162803800633,0.393178247152421
45.0291353558926,0.39296293445683
45.141990331722,0.392692351726402
45.2548453075513,0.39241036533365
45.3677002833806,0.392061973862059
45.4805552592099,0.391697408561229
45.5934102350392,0.39124097816658
45.7062652108685,0.390762080303512
45.8191201866978,0.390202360771281
45.9319751625271,0.389631579719261
46.0448301383564,0.389015615810702
46.1576851141857,0.3882660927054
46.270540090015,0.38750944831281
46.3833950658443,0.386855856142715
46.4962500416736,0.385931857205427
46.6091050175029,0.384950982357497
46.7219599933322,0.384001371543677
46.8348149691615,0.383027294724762
46.9476699449908,0.381926248293955
47.0605249208201,0.380820734759995
47.1733798966494,0.379607838992282
47.2862348724787,0.378347356482154
47.399089848308,0.377041234647244
47.5119448241374,0.375686128951628
47.6247997999667,0.374333852861505
47.737654775796,0.372830552116742
47.8505097516253,0.371350644724402
47.9633647274546,0.369818449933172
48.0762197032839,0.368252980192309
48.1890746791132,0.366681927319926
48.3019296549425,0.365073836589536
48.4147846307718,0.363495488411846
48.5276396066011,0.361887448586144
48.6404945824304,0.360201122206581
48.7533495582597,0.358520129108127
48.866204534089,0.356804537448851
48.9790595099183,0.355219443741312
49.0919144857476,0.353447892852529
49.2047694615769,0.351936113607853
49.3176244374062,0.350268600490039
49.4304794132355,0.348702112132948
49.5433343890648,0.347053997485073
49.6561893648941,0.345540678825134
49.7690443407235,0.343972041533816
49.8818993165528,0.342430403304195
49.9947542923821,0.340924434300213
50.1076092682114,0.339462128896254
50.2204642440407,0.338065115726441
50.33331921987,0.336696099310248
50.4461741956993,0.335290148078459
50.5590291715286,0.333954750976555
50.6718841473579,0.332750469816299
50.7847391231872,0.331482738130676
50.8975940990165,0.330300294237144
51.0104490748458,0.329182495458282
51.1233040506751,0.328088356963645
51.2361590265044,0.327082144639624
51.3490140023337,0.326126643696031
51.461868978163,0.325165974264711
51.5747239539923,0.324262147075484
51.6875789298216,0.32350494039732
51.8004339056509,0.32270314174962
51.9132888814802,0.321935955797111
52.0261438573095,0.321329665170174
52.1389988331389,0.320636642827279
52.2518538089682,0.320116886092643
52.3647087847975,0.319613112210509
52.4775637606268,0.319178869554243
52.5904187364561,0.318728814529764
52.7032737122854,0.318345196990047
52.8161286881147,0.318022646935582
52.928983663944,0.317703513499725
53.0418386397733,0.31745730330659
53.1546936156026,0.317214217954437
53.2675485914319,0.317049414768424
53.3804035672612,0.31687491474971
53.4932585430905,0.316727587466479
53.6061135189198,0.316665291574443
53.7189684947491,0.316555149102013
53.8318234705784,0.316474185494337
53.9446784464077,0.31639290074702
54.057533422237,0.316393062785181
54.1703883980663,0.316540555892925
54.2832433738956,0.316469467502579
54.3960983497249,0.31654310301864
54.5089533255543,0.316615303084179
54.6218083013836,0.316713656882893
54.7346632772129,0.316788880469316
54.8475182530422,0.316908595971942
54.9603732288715,0.317043916627158
55.0732282047008,0.31716495210432
55.1860831805301,0.317274566883671
55.2989381563594,0.317482617149996
55.4117931321887,0.317657034771615
55.524648108018,0.317738096237067
55.6375030838473,0.31790137172842
55.7503580596766,0.318162549451739
55.8632130355059,0.318242908723706
55.9760680113352,0.318374359375739
56.0889229871645,0.31852322835343
56.2017779629938,0.318762485685835
56.3146329388231,0.318813684511875
56.4274879146524,0.319031023922321
56.5403428904817,0.3191788484306
56.653197866311,0.31932767181421
56.7660528421404,0.319411588826025
56.8789078179697,0.319541870365947
56.991762793799,0.319641466237044
57.1046177696283,0.31967403652486
57.2174727454576,0.319741031162726
57.3303277212869,0.319797690128968
57.4431826971162,0.319840960873527
57.5560376729455,0.319877898989138
57.6688926487748,0.319805541006167
57.7817476246041,0.319776454497158
57.8946026004334,0.319748065967247
58.0074575762627,0.319611096386496
58.120312552092,0.319484338383431
58.2331675279213,0.319281991499473
58.3460225037506,0.319116177187782
58.4588774795799,0.318918949689085
58.5717324554092,0.318668707097075
58.6845874312385,0.318393785709401
58.7974424070678,0.318049569140964
58.9102973828971,0.317702325132383
59.0231523587264,0.317247794861162
59.1360073345558,0.316767937790857
59.2488623103851,0.316281199086882
59.3617172862144,0.315748009976703
59.4745722620437,0.315183439129274
59.587427237873,0.314526894500777
59.7002822137023,0.313798080066375
59.8131371895316,0.313019756295408
59.9259921653609,0.312222894559369
60.0388471411902,0.311303090529998
60.1517021170195,0.310352983022942
60.2645570928488,0.309319905666401
60.3774120686781,0.308219888637918
60.4902670445074,0.307118080747104
60.6031220203367,0.305880758880682
60.715976996166,0.304599466750809
60.8288319719953,0.303235451127264
60.9416869478246,0.301802275763363
61.0545419236539,0.300418938546188
61.1673968994833,0.298818728824039
61.2802518753126,0.297215162844282
61.3931068511419,0.295455181389169
61.5059618269712,0.293700838626962
61.6188168028005,0.291885338134697
61.7316717786298,0.289972351564053
61.8445267544591,0.287995284689748
61.9573817302884,0.285969503321345
62.0702367061177,0.283921216662253
62.183091681947,0.281797599118737
62.2959466577763,0.279656978418382
62.4088016336056,0.277458546552144
62.5216566094349,0.275263488547142
62.6345115852642,0.273027895783594
62.7473665610935,0.270728083072554
62.8602215369228,0.268440827347503
62.9730765127521,0.266000097189151
63.0859314885814,0.263698783896784
63.1987864644107,0.261343563568701
63.31164144024,0.259067097407416
63.4244964160693,0.256639003952265
63.5373513918986,0.254225030576207
63.6502063677279,0.251966775987959
63.7630613435572,0.249625527696217
63.8759163193866,0.247237480524966
63.9887712952159,0.244899769578952
64.1016262710452,0.242645197810391
64.2144812468745,0.24037027741505
64.3273362227038,0.238067338618909
64.4401911985331,0.235867318927998
64.5530461743624,0.233629412594531
64.6659011501917,0.231462781534481
64.778756126021,0.229277382835099
64.8916111018503,0.227185772445655
65.0044660776796,0.225081037972044
65.1173210535089,0.223044128391129
65.2301760293382,0.221096932222631
65.3430310051675,0.219112691633352
65.4558859809968,0.217179253656449
65.5687409568261,0.215339398758263
65.6815959326554,0.213587071656467
65.7944509084847,0.211823441736814
65.9073058843141,0.210118841899174
66.0201608601433,0.208333317983532
66.1330158359727,0.206726467743075
66.245870811802,0.205179164849201
66.3587257876313,0.203643450680133
66.4715807634606,0.202167728640009
66.5844357392899,0.200697053774301
66.6972907151192,0.199246199410415
66.8101456909485,0.197884586139836
66.9230006667778,0.196560259421158
67.0358556426071,0.195230769247962
67.1487106184364,0.193887828231265
67.2615655942657,0.192692026778233
67.374420570095,0.191432987408278
67.4872755459243,0.190171459303245
67.6001305217536,0.189038001894311
67.7129854975829,0.1878696945126
67.8258404734122,0.186669473942472
67.9386954492415,0.185523493502538
68.0515504250708,0.18445018799065
68.1644054009002,0.183299979060073
68.2772603767295,0.182196620543158
68.3901153525588,0.181141067936541
68.5029703283881,0.180035628590682
68.6158253042174,0.178981998417224
68.7286802800467,0.177908425445009
68.841535255876,0.176849593521842
68.9543902317053,0.175818539766311
69.0672452075346,0.174769877001568
69.1801001833639,0.173713966918766
69.2929551591932,0.172690072218465
69.4058101350225,0.17162951126914
69.5186651108518,0.170597683048835
69.6315200866811,0.169571513643802
69.7443750625104,0.168579116620864
69.8572300383397,0.167474674684637
69.970085014169,0.166465867473486
70.0829399899983,0.165471132815746
70.1957949658276,0.164428059381287
70.308649941657,0.163413143431263
70.4215049174862,0.162341783863569
70.5343598933156,0.161383924322274
70.6472148691448,0.160325148051324
70.7600698449742,0.159272103711755
70.8729248208035,0.158287214993413
70.9857797966328,0.15724565385086
71.0986347724621,0.156191635569795
71.2114897482914,0.155124372405814
71.3243447241207,0.154069050383999
71.43719969995,0.153015082695126
71.5500546757793,0.151909117289264
71.6629096516086,0.150830310999047
71.7757646274379,0.149749624128636
71.8886196032672,0.148678463161063
72.0014745790965,0.147579654821859
72.1143295549258,0.146365243523416
72.2271845307551,0.145330159413629
72.3400395065844,0.144121370480084
72.4528944824137,0.143007134784024
72.565749458243,0.141884187127563
72.6786044340723,0.140653938410775
72.7914594099016,0.13943831182805
72.904314385731,0.138240073320781
73.0171693615603,0.137015953294128
73.1300243373896,0.135738662822669
73.2428793132189,0.13445707077138
73.3557342890482,0.133157108240226
73.4685892648775,0.131820120123338
73.5814442407068,0.130504566006227
73.6942992165361,0.129081630457144
73.8071541923654,0.127624105995108
73.9200091681947,0.126203730675698
74.032864144024,0.124661196849845
74.1457191198533,0.123079657570541
74.2585740956826,0.121623875817049
74.3714290715119,0.119947359964528
74.4842840473412,0.11828521800104
74.5971390231705,0.116545641502892
74.7099939989998,0.114840984931689
74.8228489748291,0.113003850977337
74.9357039506584,0.111172083678901
75.0485589264877,0.109200179378275
75.1614139023171,0.107370629723794
75.2742688781463,0.105292076827992
75.3871238539757,0.10323450628374
75.499978829805,0.101104702639458
75.6128338056343,0.0989469755104577
75.7256887814636,0.0967405673994927
75.8385437572929,0.0944933821576702
75.9513987331222,0.0921512631424755
76.0642537089515,0.0898161019474105
76.1771086847808,0.0874643267645975
76.2899636606101,0.085018041169023
76.4028186364394,0.0826504930884848
76.5156736122687,0.0800957790939411
76.628528588098,0.077632679560663
76.7413835639273,0.0751834077780944
76.8542385397566,0.0726740081918216
76.9670935155859,0.0701621079506066
77.0799484914152,0.0674779785289295
77.1928034672445,0.0649836950085151
77.3056584430738,0.0623705829327846
77.4185134189031,0.0599316315240214
77.5313683947325,0.057331102414787
77.6442233705618,0.0547529822533065
77.7570783463911,0.0523095953355909
77.8699333222204,0.0497898236482597
77.9827882980497,0.0473059834994565
78.095643273879,0.0448817976447553
78.2084982497083,0.0424944841726849
78.3213532255376,0.0401184306056537
78.4342082013669,0.0377578376292741
78.5470631771962,0.0354554690117879
78.6599181530255,0.0331397448844354
78.7727731288548,0.0308978415425442
78.8856281046841,0.02877605400104
78.9984830805134,0.0266605452102013
79.1113380563427,0.0246107346495572
79.224193032172,0.022616611548138
79.3370480080013,0.0207005228607732
79.4499029838306,0.0187673486423145
79.5627579596599,0.0169729255022666
79.6756129354892,0.0152391674248162
79.7884679113185,0.013578083655108
79.9013228871479,0.0120095982997966
80.0141778629771,0.0104229255719531
80.1270328388065,0.00896785425200793
80.2398878146358,0.00760389823172605
80.3527427904651,0.00635976747448463
80.4655977662944,0.00508864480175342
80.5784527421237,0.00391620325438353
80.691307717953,0.00282528946910349
80.8041626937823,0.00178329391856193
80.9170176696116,0.000826140055832308
81.0298726454409,-9.42737671551371E-05
81.1427276212702,-0.000978752924513186
81.2555825970995,-0.00169361503597893
81.3684375729288,-0.00256476365418534
81.4812925487581,-0.00319069072643248
81.5941475245874,-0.00383230869081314
81.7070025004167,-0.00434108842925038
81.819857476246,-0.00508408521822689
81.9327124520753,-0.00546837173314143
82.0455674279046,-0.00596262007123161
82.158422403734,-0.0063875639674583
82.2712773795633,-0.00679342085257204
82.3841323553926,-0.00713874750708823
82.4969873312219,-0.0074491510555065
82.6098423070512,-0.00775144719892651
82.7226972828805,-0.00799776657703922
82.8355522587098,-0.00819791487420183
82.9484072345391,-0.00843040022569886
83.0612622103684,-0.00861648626760562
83.1741171861977,-0.0087165371126432
83.286972162027,-0.00883068191079522
83.3998271378563,-0.00894386707017263
83.5126821136856,-0.00914260137939923
83.6255370895149,-0.00919291493564465
83.7383920653442,-0.0092107496282522
83.8512470411735,-0.00939074580891864
83.9641020170028,-0.00939354446172595
84.0769569928321,-0.00940410639321968
84.1898119686614,-0.00943141278191893
84.3026669444908,-0.00945952011791695
84.41552192032,-0.00944292910416616
84.5283768961494,-0.00942650448474301
84.6412318719787,-0.00946862826071152
84.754086847808,-0.00944905582372738
84.8669418236373,-0.00943756455939937
84.9797967994666,-0.0094343046980798
85.0926517752959,-0.0094606881507416
85.2055067511252,-0.00949635936384258
85.3183617269545,-0.00955801522055927
85.4312167027838,-0.00959020162737747
85.5440716786131,-0.00965663835382464
85.6569266544424,-0.00964743200592069
85.7697816302717,-0.00980631524601292
85.882636606101,-0.00985432232168234
85.9954915819303,-0.00995749128713708
86.1083465577596,-0.0101605421494589
86.2212015335889,-0.0103557796468697
86.3340565094182,-0.0105168866501974
86.4469114852475,-0.0107087567056404
86.5597664610768,-0.0109465080414705
86.6726214369061,-0.0111408677181326
86.7854764127354,-0.0114697890011192
86.8983313885648,-0.0118112076496073
87.0111863643941,-0.0121491202775879
87.1240413402234,-0.0125154600543417
87.2368963160527,-0.0129489987849606
87.349751291882,-0.01340611022144
87.4626062677113,-0.013933112476693
87.5754612435406,-0.0144590795058485
87.6883162193699,-0.0150751337292638
87.8011711951992,-0.0157425775041257
87.9140261710285,-0.0164047592444065
88.0268811468578,-0.0171821675416251
88.1397361226871,-0.017973251475395
88.2525910985164,-0.0187831197580392
88.3654460743457,-0.0197135740317786
88.478301050175,-0.0207605763033484
88.5911560260043,-0.0218330509597681
88.7040110018336,-0.0228655150603163
88.8168659776629,-0.0240567932500162
88.9297209534922,-0.0253032754024854
89.0425759293216,-0.0266673662602059
89.1554309051509,-0.0280097922642557
89.2682858809802,-0.0293860730302234
89.3811408568095,-0.0309248332780917
89.4939958326388,-0.032514442880124
89.6068508084681,-0.0341743706211124
89.7197057842974,-0.0358621057092129
89.8325607601267,-0.0376923470744092
89.945415735956,-0.0395428698592678
90.0582707117853,-0.0414952415597767
90.1711256876146,-0.0434955480177434
90.2839806634439,-0.0455508413203794
90.3968356392732,-0.047666999926136
90.5096906151025,-0.0498402488843761
90.6225455909318,-0.0520709978364871
90.7354005667611,-0.0542765082006742
90.8482555425904,-0.0564198152844746
90.9611105184197,-0.0589122475864072
91.073965494249,-0.0613747960313897
91.1868204700783,-0.0636764634016709
91.2996754459076,-0.0661167801689512
91.412530421737,-0.0686242144784283
91.5253853975663,-0.0710631712429467
91.6382403733956,-0.0735698365372302
91.7510953492249,-0.0761103452380911
91.8639503250542,-0.0786267863689289
91.9768053008835,-0.081121308402261
92.0896602767128,-0.0836918526863664
92.2025152525421,-0.0861934341201728
92.3153702283714,-0.0887105976565913
92.4282252042007,-0.0912427865114502
92.54108018003,-0.0937020910671321
92.6539351558593,-0.0962127852386954
92.7667901316886,-0.0988036972066504
92.8796451075179,-0.101253256979222
92.9925000833472,-0.103654317829301
93.1053550591765,-0.106046665922618
93.2182100350058,-0.108433916817927
93.3310650108351,-0.110740256126937
93.4439199866644,-0.113052567880129
93.5567749624937,-0.115342564541449
93.669629938323,-0.117479769155459
93.7824849141524,-0.119639350918409
93.8953398899817,-0.121750017108131
94.008194865811,-0.123766513494697
94.1210498416403,-0.125756674992631
94.2339048174696,-0.127813024817412
94.3467597932989,-0.129656339632972
94.4596147691282,-0.131524975363267
94.5724697449575,-0.133304037498976
94.6853247207868,-0.135054205730519
94.7981796966161,-0.136777721593088
94.9110346724454,-0.138415970938424
95.0238896482747,-0.14007359363703
95.136744624104,-0.141610300147418
95.2495995999333,-0.143170897349977
95.3624545757626,-0.144723091760473
95.4753095515919,-0.146197764958612
95.5881645274212,-0.147492204674871
95.7010195032505,-0.148966614656765
95.8138744790798,-0.150370718380238
95.9267294549091,-0.151691647858185
96.0395844307385,-0.152977340706503
96.1524394065678,-0.154275924119918
96.2652943823971,-0.15556970348903
96.3781493582264,-0.156746101634127
96.4910043340557,-0.158009622338703
96.603859309885,-0.159178362991092
96.7167142857143,-0.16036809678518
96.8295692615436,-0.161550302867568
