"Distance [mm]","Fr [] - Time='0s'"
34.420767627938,66462.1936092344
34.5336226037673,66022.6612606539
34.6464775795966,65628.1996743325
34.7593325554259,65204.8451683939
34.8721875312552,64766.7757855932
34.9850425070845,64330.6758665362
35.0978974829138,63976.5741202528
35.2107524587431,63586.8259015259
35.3236074345724,63194.3425839846
35.4364624104017,62845.7108813703
35.549317386231,62473.4411337327
35.6621723620603,62126.8453602762
35.7750273378896,61791.3166262243
35.8878823137189,61479.9370384754
36.0007372895483,61172.7462451575
36.1135922653776,60888.5126257448
36.2264472412069,60604.8412375502
36.3393022170362,60340.1552305926
36.4521571928655,60097.010051233
36.5650121686948,59844.4712969398
36.6778671445241,59631.7008095516
36.7907221203534,59426.5409032735
36.9035770961827,59216.4873971911
37.016432072012,59044.8053234485
37.1292870478413,58883.3046052147
37.2421420236706,58716.3151864012
37.3549969994999,58574.5937443766
37.4678519753292,58444.6782764112
37.5807069511585,58339.9037524926
37.6935619269878,58226.0294628165
37.8064169028171,58129.4259154472
37.9192718786464,58069.2921555781
38.0321268544757,58010.226795996
38.144981830305,57940.320482322
38.2578368061344,57903.7564840484
38.3706917819637,57860.3682441619
38.483546757793,57848.4745473885
38.5964017336223,57837.9673541715
38.7092567094516,57835.1646400952
38.8221116852809,57841.9513023682
38.9349666611102,57843.6750934802
39.0478216369395,57860.0824110482
39.1606766127688,57895.9629770828
39.2735315885981,57916.1834965385
39.3863865644274,57957.3554335449
39.4992415402567,57997.7937808021
39.612096516086,58041.5103611437
39.7249514919153,58099.9757930484
39.8378064677446,58149.8453515661
39.9506614435739,58204.7714660424
40.0635164194032,58258.7208052595
40.1763713952325,58333.0519587185
40.2892263710618,58399.6600486866
40.4020813468911,58476.0426049151
40.5149363227205,58553.2721133146
40.6277912985498,58632.7600066551
40.7406462743791,58710.6975423731
40.8535012502084,58787.4732468797
40.9663562260377,58873.4607202088
41.079211201867,58952.4974557621
41.1920661776963,59044.9166455083
41.3049211535256,59134.5486107458
41.4177761293549,59209.5686324788
41.5306311051842,59278.4422271356
41.6434860810135,59398.3604842015
41.7563410568428,59456.4446399016
41.8691960326721,59517.8586554528
41.9820510085014,59629.8746565904
42.0949059843307,59688.9054563367
42.20776096016,59751.5541958776
42.3206159359893,59859.9755879476
42.4334709118186,59912.6595730633
42.5463258876479,59993.593835341
42.6591808634772,60045.1937092617
42.7720358393066,60100.8805753796
42.8848908151359,60138.0658030537
42.9977457909652,60203.96649164
43.1106007667945,60239.0110032667
43.2234557426238,60268.5657573055
43.3363107184531,60307.3057863081
43.4491656942824,60340.5745164758
43.5620206701117,60346.4838680088
43.674875645941,60350.5405552628
43.7877306217703,60352.6864942861
43.9005855975996,60341.6624856447
44.0134405734289,60315.157010714
44.1262955492582,60301.9206405635
44.2391505250875,60269.7799467779
44.3520055009168,60197.0271950614
44.4648604767461,60146.789630085
44.5777154525754,60084.1769493317
44.6905704284047,60008.1750355847
44.803425404234,59891.2468242665
44.9162803800633,59787.1730021252
45.0291353558926,59669.6088929276
45.141990331722,59534.5146046064
45.2548453075513,59392.0830843554
45.3677002833806,59232.5341121255
45.4805552592099,59062.1358588255
45.5934102350392,58864.0476726754
45.7062652108685,58654.9731147547
45.8191201866978,58424.8214473046
45.9319751625271,58185.8318842312
46.0448301383564,57933.2833388412
46.1576851141857,57638.3687321408
46.270540090015,57342.8571705974
46.3833950658443,57076.9665518349
46.4962500416736,56733.3839911928
46.6091050175029,56368.180095487
46.7219599933322,56013.5596970271
46.8348149691615,55651.2191151337
46.9476699449908,55254.0681295785
47.0605249208201,54855.3848563828
47.1733798966494,54428.1326456036
47.2862348724787,53988.6813268263
47.399089848308,53540.6485902657
47.5119448241374,53077.2105180345
47.6247997999667,52627.2514768509
47.737654775796,52128.2544911078
47.8505097516253,51643.7481407828
47.9633647274546,51149.6126480046
48.0762197032839,50653.7476539998
48.1890746791132,50163.512199743
48.3019296549425,49666.8537073543
48.4147846307718,49186.0840608882
48.5276396066011,48704.5123585453
48.6404945824304,48206.2262536308
48.7533495582597,47715.470581772
48.866204534089,47224.9232145876
48.9790595099183,46771.3674123254
49.0919144857476,46281.4368459651
49.2047694615769,45866.4228299506
49.3176244374062,45416.7200690073
49.4304794132355,45003.3878536967
49.5433343890648,44569.2027099702
49.6561893648941,44177.9825269798
49.7690443407235,43781.2143557932
49.8818993165528,43393.3574104579
49.9947542923821,43024.4348958364
50.1076092682114,42670.0200065455
50.2204642440407,42334.7849591496
50.33331921987,42015.5530965612
50.4461741956993,41689.8902751857
50.5590291715286,41385.6201525588
50.6718841473579,41115.8885821931
50.7847391231872,40838.1857849643
50.8975940990165,40589.2099743911
51.0104490748458,40355.3610496838
51.1233040506751,40125.26503438
51.2361590265044,39925.1592397302
51.3490140023337,39738.9244600156
51.461868978163,39551.8252565469
51.5747239539923,39380.3226440859
51.6875789298216,39248.0050966422
51.8004339056509,39102.7667548441
51.9132888814802,38966.2786710955
52.0261438573095,38870.2683508876
52.1389988331389,38749.568579084
52.2518538089682,38676.18774079
52.3647087847975,38604.959927025
52.4775637606268,38551.3783362155
52.5904187364561,38489.8717243888
52.7032737122854,38445.3079243565
52.8161286881147,38415.7072760597
52.928983663944,38383.5953738684
53.0418386397733,38369.1623385643
53.1546936156026,38352.1808562211
53.2675485914319,38354.1264114876
53.3804035672612,38354.753255128
53.4932585430905,38356.3328984983
53.6061135189198,38379.5109270038
53.7189684947491,38387.6136970497
53.8318234705784,38400.1537686512
53.9446784464077,38412.4226721209
54.057533422237,38443.3205530528
54.1703883980663,38510.473415811
54.2832433738956,38519.4625963975
54.3960983497249,38564.1136013268
54.5089533255543,38606.0636735742
54.6218083013836,38653.3343817391
54.7346632772129,38692.4288712435
54.8475182530422,38742.7010605131
54.9603732288715,38793.8541984396
55.0732282047008,38838.7398421841
55.1860831805301,38883.1958283184
55.2989381563594,38948.6763631618
55.4117931321887,39002.669433411
55.524648108018,39035.6213548375
55.6375030838473,39085.4629913021
55.7503580596766,39157.2326386445
55.8632130355059,39183.5110816715
55.9760680113352,39224.5273727414
56.0889229871645,39264.2472979297
56.2017779629938,39327.2197123053
56.3146329388231,39336.8838333251
56.4274879146524,39396.1530270463
56.5403428904817,39430.4877478598
56.653197866311,39463.1570479133
56.7660528421404,39477.7631148854
56.8789078179697,39504.4377087246
56.991762793799,39523.3596424402
57.1046177696283,39519.0261065176
57.2174727454576,39525.2893666398
57.3303277212869,39528.5223882802
57.4431826971162,39523.1185227054
57.5560376729455,39516.5606003795
57.6688926487748,39481.2474169269
57.7817476246041,39453.2939559825
57.8946026004334,39425.6562283751
58.0074575762627,39370.5631348676
58.120312552092,39315.1643811724
58.2331675279213,39236.4381685314
58.3460225037506,39168.9709035227
58.4588774795799,39088.9317090559
58.5717324554092,38995.5421777909
58.6845874312385,38893.6117921533
58.7974424070678,38771.6866388801
58.9102973828971,38649.5835482911
59.0231523587264,38499.5366578803
59.1360073345558,38339.2507099986
59.2488623103851,38178.768202857
59.3617172862144,38002.5644159389
59.4745722620437,37817.6406367998
59.587427237873,37606.1630747362
59.7002822137023,37383.1845430379
59.8131371895316,37140.322190202
59.9259921653609,36894.8225579775
60.0388471411902,36619.6163311241
60.1517021170195,36333.783367915
60.2645570928488,36027.880222881
60.3774120686781,35709.7226243013
60.4902670445074,35386.9521455881
60.6031220203367,35039.3059032466
60.715976996166,34674.5150795437
60.8288319719953,34295.3198827723
60.9416869478246,33900.2391298844
61.0545419236539,33516.615157104
61.1673968994833,33087.109620402
61.2802518753126,32661.4272191772
61.3931068511419,32199.432723475
61.5059618269712,31747.3547688244
61.6188168028005,31285.0819687472
61.7316717786298,30804.271601128
61.8445267544591,30316.6998282115
61.9573817302884,29823.7061062466
62.0702367061177,29334.2065880466
62.183091681947,28836.4413514519
62.2959466577763,28342.5587607655
62.4088016336056,27842.6968308628
62.5216566094349,27353.6046345409
62.6345115852642,26865.4204785013
62.7473665610935,26371.5688136968
62.8602215369228,25892.1171526784
62.9730765127521,25379.0361692576
63.0859314885814,24915.2296593991
63.1987864644107,24447.0101344303
63.31164144024,23999.9312679306
63.4244964160693,23534.695017469
63.5373513918986,23085.7090809161
63.6502063677279,22670.6365765646
63.7630613435572,22245.7674755167
63.8759163193866,21825.6107107087
63.9887712952159,21419.0942873968
64.1016262710452,21036.7061241579
64.2144812468745,20659.2138458167
64.3273362227038,20284.6009550776
64.4401911985331,19933.6671888427
64.5530461743624,19581.2016952965
64.6659011501917,19248.8870432189
64.778756126021,18921.7062028268
64.8916111018503,18614.0763604644
65.0044660776796,18306.1012807955
65.1173210535089,18018.8178674411
65.2301760293382,17750.5273294118
65.3430310051675,17477.2522008763
65.4558859809968,17217.2204294966
65.5687409568261,16973.4846529548
65.6815959326554,16747.4950157648
65.7944509084847,16522.3195199052
65.9073058843141,16306.4019811556
66.0201608601433,16075.4710401815
66.1330158359727,15878.0470042079
66.245870811802,15690.8094501375
66.3587257876313,15504.6010554127
66.4715807634606,15326.636951211
66.5844357392899,15149.4323036243
66.6972907151192,14974.2419130993
66.8101456909485,14815.5288599532
66.9230006667778,14655.9498628855
67.0358556426071,14500.5902263562
67.1487106184364,14337.7397309551
67.2615655942657,14197.4749304999
67.374420570095,14046.2115327422
67.4872755459243,13893.388496234
67.6001305217536,13756.6252382602
67.7129854975829,13617.011598812
67.8258404734122,13469.0469562185
67.9386954492415,13329.7012135369
68.0515504250708,13198.8451273493
68.1644054009002,13055.1222450211
68.2772603767295,12918.0248039937
68.3901153525588,12786.4992989057
68.5029703283881,12647.8913461082
68.6158253042174,12515.2072458097
68.7286802800467,12379.6037894191
68.841535255876,12243.7283469024
68.9543902317053,12112.6143135722
69.0672452075346,11978.2253465988
69.1801001833639,11842.8356685451
69.2929551591932,11710.8852744252
69.4058101350225,11574.8028591975
69.5186651108518,11440.7739976116
69.6315200866811,11307.3155556453
69.7443750625104,11180.1338304822
69.8572300383397,11037.2477722963
69.970085014169,10905.857881119
70.0829399899983,10777.0132402074
70.1957949658276,10641.6673250028
70.308649941657,10511.6318171262
70.4215049174862,10371.1805981236
70.5343598933156,10247.9749970089
70.6472148691448,10110.2293450747
70.7600698449742,9973.54031933736
70.8729248208035,9845.58781292993
70.9857797966328,9710.85636372558
71.0986347724621,9574.48706283686
71.2114897482914,9435.56428126563
71.3243447241207,9298.87288154226
71.43719969995,9160.99737656171
71.5500546757793,9017.49495015143
71.6629096516086,8876.05147615922
71.7757646274379,8733.93505187666
71.8886196032672,8593.88420562608
72.0014745790965,8448.83455080354
72.1143295549258,8290.13727431061
72.2271845307551,8152.19449661648
72.3400395065844,7991.89500223182
72.4528944824137,7842.72584306172
72.565749458243,7691.84175356481
72.6786044340723,7526.98044198716
72.7914594099016,7362.78809239547
72.904314385731,7200.37575574166
73.0171693615603,7033.20128569611
73.1300243373896,6859.86680655435
73.2428793132189,6684.09432323897
73.3557342890482,6504.67207790077
73.4685892648775,6319.91289572783
73.5814442407068,6136.09120139437
73.6942992165361,5942.34704470532
73.8071541923654,5742.59533381891
73.9200091681947,5545.12612270411
74.032864144024,5334.56406813593
74.1457191198533,5122.10828934442
74.2585740956826,4916.2960416837
74.3714290715119,4690.47931976819
74.4842840473412,4465.9129572728
74.5971390231705,4236.09235763763
74.7099939989998,4006.05027770591
74.8228489748291,3768.75869490548
74.9357039506584,3525.62894096781
75.0485589264877,3277.10210572575
75.1614139023171,3041.91614149666
75.2742688781463,2785.83062541498
75.3871238539757,2534.02680193542
75.499978829805,2282.82044111605
75.6128338056343,2028.97670286784
75.7256887814636,1777.31535520051
75.8385437572929,1526.72780183372
75.9513987331222,1274.52868215104
76.0642537089515,1029.49529405301
76.1771086847808,792.669227873842
76.2899636606101,552.670861023887
76.4028186364394,327.898890892091
76.5156736122687,96.160674886383
76.628528588098,-117.823734915354
76.7413835639273,-322.716963544587
76.8542385397566,-523.063160149214
76.9670935155859,-720.334061391514
77.0799484914152,-915.248875222593
77.1928034672445,-1083.30364673407
77.3056584430738,-1248.7719289886
77.4185134189031,-1401.98693559988
77.5313683947325,-1546.98342812444
77.6442233705618,-1681.02589713725
77.7570783463911,-1800.88003062062
77.8699333222204,-1908.82493632371
77.9827882980497,-2012.52178229598
78.095643273879,-2101.48179124794
78.2084982497083,-2181.43113528429
78.3213532255376,-2252.33795010621
78.4342082013669,-2305.316658859
78.5470631771962,-2356.72607742601
78.6599181530255,-2396.29385611699
78.7727731288548,-2423.01049021924
78.8856281046841,-2442.59994105955
78.9984830805134,-2455.27402990592
79.1113380563427,-2459.27643834816
79.224193032172,-2451.43236835327
79.3370480080013,-2439.14612442224
79.4499029838306,-2420.83824139721
79.5627579596599,-2394.19898765042
79.6756129354892,-2362.93182466331
79.7884679113185,-2326.03343509304
79.9013228871479,-2290.0407344251
80.0141778629771,-2251.0070148576
80.1270328388065,-2205.85957217131
80.2398878146358,-2158.36300659728
80.3527427904651,-2105.13568816977
80.4655977662944,-2054.95083345317
80.5784527421237,-2003.56433986224
80.691307717953,-1952.59052721581
80.8041626937823,-1900.0769487921
80.9170176696116,-1848.94522165996
81.0298726454409,-1795.33740550032
81.1427276212702,-1744.42867636142
81.2555825970995,-1694.03201413347
81.3684375729288,-1648.60468180827
81.4812925487581,-1599.99824115631
81.5941475245874,-1553.31398048796
81.7070025004167,-1508.67039022973
81.819857476246,-1465.09731078128
81.9327124520753,-1425.5125788207
82.0455674279046,-1383.85548128914
82.158422403734,-1346.6082286196
82.2712773795633,-1310.51580874374
82.3841323553926,-1276.05261852196
82.4969873312219,-1245.15087632515
82.6098423070512,-1214.34429697156
82.7226972828805,-1186.30957698847
82.8355522587098,-1159.1229144603
82.9484072345391,-1134.07890318443
83.0612622103684,-1109.40048957714
83.1741171861977,-1091.00850955251
83.286972162027,-1070.86316007495
83.3998271378563,-1052.75030033893
83.5126821136856,-1034.01284338163
83.6255370895149,-1020.23174938397
83.7383920653442,-1007.09633898822
83.8512470411735,-993.871112604676
83.9641020170028,-985.097034226443
84.0769569928321,-973.169553210547
84.1898119686614,-966.33013828628
84.3026669444908,-961.403851626289
84.41552192032,-957.293515640977
84.5283768961494,-954.167418877654
84.6412318719787,-954.531949785224
84.754086847808,-955.385329542378
84.8669418236373,-957.282844376053
84.9797967994666,-961.12245603929
85.0926517752959,-966.186719816187
85.2055067511252,-971.769983848532
85.3183617269545,-979.464186084472
85.4312167027838,-989.065881940609
85.5440716786131,-997.91825603832
85.6569266544424,-1011.36308319671
85.7697816302717,-1023.34223626767
85.882636606101,-1037.53473459842
85.9954915819303,-1053.35941604352
86.1083465577596,-1069.56307175999
86.2212015335889,-1088.69505158342
86.3340565094182,-1107.85483002984
86.4469114852475,-1128.99551697945
86.5597664610768,-1152.08167570321
86.6726214369061,-1177.43811085408
86.7854764127354,-1201.69694450023
86.8983313885648,-1227.67449224811
87.0111863643941,-1255.99723212468
87.1240413402234,-1283.24733216935
87.2368963160527,-1314.21274962969
87.349751291882,-1346.49769060776
87.4626062677113,-1377.70986499838
87.5754612435406,-1412.99337379652
87.6883162193699,-1448.05038741117
87.8011711951992,-1479.37107351263
87.9140261710285,-1517.04143033128
88.0268811468578,-1552.53428754757
88.1397361226871,-1590.20528873481
88.2525910985164,-1628.38439684544
88.3654460743457,-1665.27620099536
88.478301050175,-1698.02861944248
88.5911560260043,-1730.55911272529
88.7040110018336,-1763.88631838473
88.8168659776629,-1797.67652177784
88.9297209534922,-1825.29206139509
89.0425759293216,-1856.58031667708
89.1554309051509,-1878.08777073821
89.2682858809802,-1901.67261660111
89.3811408568095,-1920.87227446583
89.4939958326388,-1934.0359103215
89.6068508084681,-1940.80462559284
89.7197057842974,-1942.76098759023
89.8325607601267,-1938.93078589934
89.945415735956,-1930.48434412836
90.0582707117853,-1909.17748960806
90.1711256876146,-1885.19586820941
90.2839806634439,-1848.48904529084
90.3968356392732,-1803.43697523085
90.5096906151025,-1750.85201814295
90.6225455909318,-1688.33961630997
90.7354005667611,-1614.63362773232
90.8482555425904,-1535.65087883537
90.9611105184197,-1435.19413525877
91.073965494249,-1325.19934522111
91.1868204700783,-1217.52197713873
91.2996754459076,-1087.63342094131
91.412530421737,-946.779247384792
91.5253853975663,-801.203073496705
91.6382403733956,-643.305715119205
91.7510953492249,-467.706457659375
91.8639503250542,-286.313861061583
91.9768053008835,-97.2954865309898
92.0896602767128,106.001048144375
92.2025152525421,316.043790112629
92.3153702283714,535.627546287978
92.4282252042007,767.119657887029
92.54108018003,998.677121602991
92.6539351558593,1244.99042039436
92.7667901316886,1508.82890058314
92.8796451075179,1769.4965506165
92.9925000833472,2030.29210480878
93.1053550591765,2300.64171049966
93.2182100350058,2579.58550843262
93.3310650108351,2854.63079663567
93.4439199866644,3136.94233295511
93.5567749624937,3424.34437111583
93.669629938323,3700.07309663766
93.7824849141524,3983.57431904205
93.8953398899817,4267.1703685448
94.008194865811,4542.95632100274
94.1210498416403,4816.55580482095
94.2339048174696,5095.70582714672
94.3467597932989,5363.14308964713
94.4596147691282,5630.2579242441
94.5724697449575,5890.92592022114
94.6853247207868,6147.82006068517
94.7981796966161,6402.32710920571
94.9110346724454,6645.84164576018
95.0238896482747,6892.15361827715
95.136744624104,7125.32877542496
95.2495995999333,7357.63039751072
95.3624545757626,7590.1346983365
95.4753095515919,7813.48082692016
95.5881645274212,8014.20713655092
95.7010195032505,8235.09476869511
95.8138744790798,8447.18004000943
95.9267294549091,8645.00147896205
96.0395844307385,8840.9429382457
96.1524394065678,9034.82980155014
96.2652943823971,9228.97903163892
96.3781493582264,9406.74184877067
96.4910043340557,9594.21406928937
96.603859309885,9768.51285643188
96.7167142857143,9944.22577869213
96.8295692615436,10119.2377678566
96.9424242373729,10284.6200462398
97.0552792132022,10458.3362095564
97.1681341890315,10624.1336929614
97.2809891648608,10787.1254501377
97.3938441406901,10946.8072593103
97.5066991165194,11112.7603240134
97.6195540923487,11265.0155256108
97.732409068178,11430.7348647483
97.8452640440073,11589.2237217958
97.9581190198366,11742.2863083779
98.0709739956659,11894.3887384959
98.1838289714952,12049.6558431795
98.2966839473246,12214.2194365103
98.4095389231539,12364.3151883812
98.5223938989832,12503.8268539134
